,Name,Class
730,ரம்பபொக்குன,Tamil
731,காலி வீதி,Sinhala
732,களுத்துறை வடக்கு,Tamil
733,கங்காராமவீதி,Sinhala
734,வேரஹர,Sinhala
735,மெனிங் டவுன்,Sinhala
736,மாதா வீதி,Sinhala
737,நாராஹேன்பிட்ட,Sinhala
738,கந்தலாவ,Sinhala
739,சிங்கபிட்டிய வத்த,Sinhala
740,கம்பளை,Sinhala
741,ஸ்ரீ நந்தமித்ர சேனாசனய,Sinhala
742,தியதித்தவெவ,Sinhala
743,பரந்கியாவாடிய,Sinhala
744,திவிரும்பிடிய தோட்டம்,Sinhala
745,வெலிகல,Sinhala
746,பொகுனுவிட்ட,Sinhala
747,மொஹொத்தவ,Sinhala
748,நாரங்கொட,Sinhala
749,கொபோமேல்ல குறூப்,Sinhala
750,பெரலபநாதர,Sinhala
751,பிலியந்தல,Sinhala
752,வவுல்பன,Sinhala
753,ஹல்வின்ன,Sinhala
754,கொடகவெல,Sinhala
755,கஜபா இடம்,Sinhala
756,கிருலப்பனை,Sinhala
757,அஸ்கிரி வல்பொல,Sinhala
758,உடுகம்பொலை,Sinhala
759,கவ்டான,Sinhala
760,தெஹிவளை,Sinhala
761,புதிய விமானநிலைய வீதி,Sinhala
762,தன்லந்தவத்த,Sinhala
763,ரிட்டாதெனிய,Sinhala
764,ஹெட்டிபொல,Sinhala
765,கிரிஸ்துராஜா மாவத்தை,Sinhala
766,மகபாகே,Sinhala
767,கல்பிமாஹமடவீதி,Sinhala
768,கடலான,Sinhala
769,மொரட்டுவ,Sinhala
770,இரண்டாம் பெதிஸ் மாவத்தை,Sinhala
771,மைலகஸ்வெவ,Sinhala
772,வுட்லன்ட் மாவத்தை,Sinhala
773,களுபொவில,Sinhala
774,செனசும,Sinhala
775,வலல,Sinhala
776,மெணிக்கின்ன,Sinhala
777,நூரிய,Sinhala
778,நபதவெவ,Sinhala
779,பரங்கியாவாடிய,Sinhala
780,அகுனாவல,Sinhala
781,புருதுவெல்ல,Sinhala
782,குடாவெவ,Sinhala
783,அவரியவத்த,Sinhala
784,கப்பரதொட்ட,Sinhala
785,பெரகல கந்த,Sinhala
786,திப்பொடுகொட,Sinhala
787,பொகுனுவிட,Sinhala
788,டச்சு வீதி,Tamil
789,சாவகச்சேரி,Tamil
790,சல்மல் இடம்,Sinhala
791,மத்தேகொட,Sinhala
792,புகையிரத விடுதி,Sinhala
793,வெல்லவாய வீதி,Sinhala
794,மொனராகலை,Sinhala
795,நிவன்தம தெற்கு,Sinhala
796,ஜா  எல,Sinhala
797,மல்லவபிட்டிய,Sinhala
798,கண்டிவீதி,Sinhala
799,குருநாகல்,Sinhala
800,இல,Tamil
801,பண்டாரவளை வீதி,Sinhala
802,பதுளை,Sinhala
803,ஹோகன்டற தெற்கு,Sinhala
804,ஹோகன்டற,Sinhala
805,துனுபொத்தகம,Sinhala
806,நொச்சியாகம,Tamil
807,கடகடுவ,Sinhala
808,புவக்காக கத்துற,Sinhala
809,குண்டகசாலை,Tamil
810,சிறிய,Tamil
811,கிவுல,Sinhala
812,கங்கம,Sinhala
813,மதிவெல வீதி,Sinhala
814,உடகமுல்ல,Sinhala
815,நுகேகொட,Sinhala
816,ஆம் மயில்கட்டை,Tamil
817,அம்பல்புரம்,Sinhala
818,வவுனிகுளம்,Tamil
819,ஸ்ரீ வஜிரகான மாவத்த,Sinhala
820,யூட்மாவத்தை,Sinhala
821,உடத்தாபொல,Sinhala
822,தொடம்கஸ்லந்த,Sinhala
823,லஹிறுகம,Sinhala
824,வேலிகன்ன,Sinhala
825,வாக,Sinhala
826,சூரியபுரம்,Tamil
827,இம்புல்கஸ்தெனிய,Sinhala
828,மாதின்னாகொட வீதி,Sinhala
829,ராஜகிரிய,Sinhala
830,மாதம்பிட்டிய வீதி,Sinhala
831,அவரிகேன வீதி,Sinhala
832,பொல்கென்கொட,Sinhala
833,பெக்கசன் வீதி,Sinhala
834,மட்டக்குளிய,Tamil
835,மாகங்தொட,Sinhala
836,மனம்பிடிய மேற்க்கு,Tamil
837,கலுகல,Sinhala
838,பொரலுகொட,Sinhala
839,மத்துகம,Sinhala
840,நொச்சிமோட்டை,Tamil
841,ஓமந்தை,Tamil
842,நவால,Sinhala
843,மெத்தஹின்ன,Sinhala
844,பிட்டியகும்புர,Sinhala
845,பம்பரபான,Sinhala
846,மஹாஓய,Sinhala
847,மகரங்கல்ல,Sinhala
848,உந்துகொட,Sinhala
849,சியம்பலாகஸவெவ,Sinhala
850,சீப்புக்குளம்,Tamil
851,நிர்மல மாவத்த,Sinhala
852,கிரான்பாஸ்,Sinhala
853,லிட்டில்வெளியவத்த,Tamil
854,தெதொட்டை,Sinhala
855,உல்லலபொல,Sinhala
856,திவுலபிட்டிய,Sinhala
857,எரிக் தலவத்துகொட வீதி,Sinhala
858,அங்கொட,Sinhala
859,மஜீதியா மாவத்தை,Sinhala
860,கொதடுவ,Sinhala
861,வெளிஓவிட்ட லத்புர,Sinhala
862,பத்துரெலிய,Sinhala
863,பசில் தொடர்மாடி,Sinhala
864,லக்சபதிய வீதி,Sinhala
865,லக்சபதிய,Sinhala
866,மொறட்டுவ,Sinhala
867,கிரலவோக்க,Sinhala
868,களுகமுவ,Sinhala
869,நகரசபை இல்லம்,Tamil
870,களுத்துறை,Sinhala
871,மல்போலயாய,Sinhala
872,கலகெதர,Sinhala
873,மாளிகாவத்தை ஒழுங்கை,Sinhala
874,புனித நிகலஸ் வீதி,Sinhala
875,முன்நக்கறய,Tamil
876,நீர்கொழும்பு,Sinhala
877,அபகஸ்சந்தி,Sinhala
878,பிரீதி புர,Sinhala
879,கலல்கோட,Sinhala
880,பன்னிப்பிட்டிய,Tamil
881,ராமனாயக்க மாவததை,Sinhala
882,கல்அமுனகம,Sinhala
883,குருவிட்ட,Sinhala
884,பலகல வீதி,Sinhala
885,ஹெந்தளை,Sinhala
886,மியனவிட்ட பிரிவு,Sinhala
887,ஏந்தான தோட்டம்,Sinhala
888,கஸ்பே பாதுராகொட,Sinhala
889,கஸ்பஹதோட்டம்,Sinhala
890,பிட்டுவல,Sinhala
891,எல்பிட்டி,Sinhala
892,தர்மாசோக மாவத்த,Sinhala
893,அறுப்பொல,Sinhala
894,பானப வீதி,Sinhala
895,கொலமெடிரிய,Sinhala
896,பன்டாரகம,Sinhala
897,நவ கம்மானனய,Sinhala
898,மன்திரிதென்ன,Sinhala
899,கெல்குநோயா,Sinhala
900,நிர்மலமாவத்தை,Sinhala
901,டோகம்வெல பகல,Sinhala
902,முறுதலவ,Sinhala
903,புனித விசந்தி மாவத்தை,Sinhala
904,தியலகொட,Sinhala
905,மக்கொன,Sinhala
906,லயன்வத்த,Sinhala
907,துவேகொட,Sinhala
908,கல்மடுவ வத்த,Sinhala
909,குண்டசாலை,Sinhala
910,தோட்டகமுவ,Sinhala
911,யக்கடுவ,Sinhala
912,ஜாஎல,Sinhala
913,கலும்மகர,Sinhala
914,தெல்கொட,Sinhala
915,கொஹளன,Sinhala
916,அலவவ,Sinhala
917,வது ஒழுங்கை,Sinhala
918,வெவகொடஹேன,Sinhala
919,மாலமுல்லை,Sinhala
920,கலவுட கும்புற,Sinhala
921,மல்மடுவ,Sinhala
922,கொடகெதர,Sinhala
923,பிலியன்தல,Sinhala
924,புத்தாலோக மாவத்தை,Sinhala
925,சுவாரபொல,Sinhala
926,கொட்டா வீதி,Sinhala
927,பொரளை,Sinhala
928,பாலம அசல,Sinhala
929,பொலாவத்த,Sinhala
930,அஹலியகொட,Sinhala
931,ஸ்ரீ இந்திதுசார மாவத்தை,Sinhala
932,அருக்கொட,Sinhala
933,அலுபோமுல்ல,Sinhala
934,புனித மரியா வீதி,Sinhala
935,அவுவல் சவிய வீதி,Sinhala
936,கிறேன்பாஸ்,Sinhala
937,கொழும்பு,Sinhala
938,கிழக்கு வீதி,Tamil
939,நெடியகாடு,Tamil
940,யக்கடுவ ஜா எல,Sinhala
941,சமகிபுர,Sinhala
942,பெலேதகம,Sinhala
943,சிறி ரம்யா,Sinhala
944,வல்வெட்டித்துறை,Sinhala
945,வேவெல்வத்தை,Sinhala
946,புசெல்லாவா,Sinhala
947,பாதல்கும்புற,Sinhala
948,மெனிக்ஹின்ன,Sinhala
949,தம்பிலுவில்  மேற்கு,Tamil
950,கல்அமுன தோட்டம்,Sinhala
951,மல்வத்த வீதி,Sinhala
952,கேஹெல்வதுகொட,Sinhala
953,சாகர மாவத்த,Sinhala
954,பிரஜா வீதி,Sinhala
955,மாதிவெல,Sinhala
956,கோட்டே,Sinhala
957,நந்தன,Sinhala
958,மாகல வடக்கு,Sinhala
959,உறகசமன் கண்டிய,Tamil
960,சேமிப்பு இடம்,Sinhala
961,மகசென் இடம்,Sinhala
962,புது நகர்,Tamil
963,வற்ரரும் வீதி,Tamil
964,குடாஅறுக்கொட,Sinhala
965,அழும்போமுல்ல,Sinhala
966,கின்கொராகொட,Sinhala
967,ஹிங்குரலகந்த,Sinhala
968,தெஹிஒவிட்ட,Sinhala
969,மஹ திவுல்வெவ,Sinhala
970,திருகோணமலை தெற்கு,Tamil
971,ஹெடிகல்ல வீதி,Sinhala
972,பதுரெலிய,Sinhala
973,காந்தி மாவத்தை,Sinhala
974,கிரிமண்டிய,Sinhala
975,திக்கொட,Sinhala
976,பதுரலிய,Sinhala
977,அன்குருவாத்தொட்ட வீதீ,Sinhala
978,வேவல,Sinhala
979,ஹொரன,Sinhala
980,அடுபொத்தெனிய,Sinhala
981,மீரிகம,Sinhala
982,வீர படியன,Sinhala
983,விலிம்புல தோட்டம்,Sinhala
984,மன்டாவலை வீதி,Sinhala
985,லோலுவாகொட,Sinhala
986,முகுனுவட்டவன,Sinhala
987,சஞ்சி ஆராச்சிகே வத்தை,Sinhala
988,எகொடவத்த வீதி,Sinhala
989,உக்குவலை,Sinhala
990,திப்பெத்த,Sinhala
991,கோனபொல சந்தி,Sinhala
992,போ செவன,Sinhala
993,மங்கள வீதி,Sinhala
994,சகிந்தாராம,Sinhala
995,கல்போரெல்ல,Sinhala
996,களனி,Sinhala
997,ஹெட்டியாவத்த மீகொட,Sinhala
998,கல்கம,Sinhala
999,பெலிகுல்ஒய,Sinhala
1000,லக்கிலேன்ட் தோட்டம்,Sinhala
1001,உடப்புசல்லாவ,Sinhala
1002,மயானவீதி,Sinhala
1003,படகம தெற்கு,Sinhala
1004,கந்தானை,Sinhala
1005,ஹுநுபிடிய,Sinhala
1006,பெட்று வத்த,Sinhala
1007,ஹல்பாதொட்ட மத்தி,Sinhala
1008,பத்தேகம,Sinhala
1009,ரைகம தோட்டம்,Sinhala
1010,மேல் பிரிவு,Sinhala
1011,புறங்கும்புர,Sinhala
1012,அழுகொல்ல,Sinhala
1013,போகஹகும்புர,Sinhala
1014,அளுகொல்ல வீதி,Sinhala
1015,மஹகந்துற,Sinhala
1016,ஜீவநகர்,Tamil
1017,இடதுகரை,Tamil
1018,முத்துஐயன்,Tamil
1019,கட்டுக்குளம்,Tamil
1020,தம்மாதார மாவத்தை,Sinhala
1021,கூத்தன்சீமா,Tamil
1022,அளவெட்டி மத்தி,Tamil
1023,அளவெட்டி,Tamil
1024,சந்தன பொக்குண,Sinhala
1025,உனகலாவெஹர,Sinhala
1026,சாம மாவத்தை,Sinhala
1027,பொலியார் வத்தை,Sinhala
1028,ருகுணுரிதியகம,Sinhala
1029,அம்பலந்தோட்டை,Sinhala
1030,மீகஹவத்த,Sinhala
1031,லுணுகம,Sinhala
1032,பொல்கஹவத்த,Sinhala
1033,கிரிந்திவெல,Sinhala
1034,உதுருவெவ வீதி,Sinhala
1035,மேரிலன்ட்,Sinhala
1036,வத்துருகம,Sinhala
1037,கம்பஹா,Sinhala
1038,ஹதிரவலான வீதி,Sinhala
1039,நிக்கபொத்த,Sinhala
1040,வெல்லவ,Sinhala
