,Name,Class
377,செனரத் ஆரச்சிலாகே மஹிந்த,Sinhala
378,මොහමඩ් සමීම් පාතුම්මා රිෆ්කා,Muslim
379,பியங்கரகே கயான் துஷார,Sinhala
380,மாறங்ஹ ஆரச்சிகே சாந்தி,Sinhala
381,ජයසූරිය ආරච්චිගේ දොන් මේරි මානෙල්,Sinhala
382,சுதுவெல்லகே அயேஷா பியுமாலி ஜயரத்ன,Sinhala
383,මනමෙල්දුර වජිරා ගයානී මෙන්ඩිස්,Sinhala
384,ගරුසිංහ දේවගේ සන්ධ්‍යා කාන්ති,Sinhala
385,மொஹமட் Fபாஸிக் மொஹமட் அன்Fபாஸ்,Muslim
386,குமார குருன்னான்சசேலாகே தோன சம்மிக்கா ரூபசேன,Sinhala
387,எச் . பீ . பீ . எஸ் . ஏ . எம் . பீ . ஜீ . உபுல் குமார அத்தபத்து,Sinhala
388,දමුණුපොළ අප්පුහාමිලාගේ හරිත චානුක පෙරේරා දමුණුපොළ,Sinhala
389,வாத்துவ குருன்னான்சேலாகே அபெய்சீல சேனானாயக,Sinhala
390,பிந்தேரு மஹவடுகே இராணி ஸர்மிலா பர்ணாந்து,Sinhala
391,ரணசிங்ஹ ஆரச்சிகே ரவீந்திர மதுசங்க ரணசிங்ஹ,Sinhala
392,ஹெட்டிஆரச்சிகே ரம்யாவதி பர்னாந்து,Sinhala
393,ஒபாத கங்கானங்கே ரமணி,Sinhala
394,වෙදාලාගේ ලීලා ජයතිස්ස,Sinhala
395,கலகொட லியனகே நுவன் பிரசன்ன பெரேரா,Sinhala
396,மலிதுவ லியனகே உதானி பிரசங்கிகா,Sinhala
397,கொடிசிங்க ஆராச்சிகே ரோஹினி பெரேரா,Sinhala
398,අරුමාදුර නුවන් ප්‍රියංකර සිල්වා,Sinhala
399,தொடம்பஹலகே சஜீவ ரொஷான் பெர்ணான்டோ,Sinhala
400,விக்கிரம ஆரச்சிகே யசவதி,Sinhala
401,පතිරගේ විමලාවතී,Sinhala
402,ෂර්මිලා ඉරෝෂ්මි තේනුවර,Sinhala
403,අයියාදොරෙයි මහේස්වරි,Tamil
404,බද්දෙගම ගනිතගේ රේකා සුමුදුනී,Sinhala
405,விதான கன்கானம் ஆரச்சிகே அல்பிரட்,Sinhala
406,கனத்தகே பிரபாத் மதுசங்க,Sinhala
407,திக்வெல்லெ விதானகே பிரதீபா சஞ்ஜீவனி,Sinhala
408,දුමින්ද ගයාන් විතානගේ,Sinhala
409,ஜயலத் விஜேதுங்க சமரநாயக்க,Sinhala
410,කාලන්සි මහදුරගේ ඩඩ්ස්ටන් තිලකරත්න,Sinhala
411,விஜேமான்ன மொகொட்டிலாகே ஸ்ரீயாலதா,Sinhala
412,ගන්වාරි ධනසිරි,Sinhala
413,மனம்பேரிகே ஸிரீயாவதி,Sinhala
414,කොබිකා යෝගේන්ද්‍රන්,Tamil
415,කළුආරච්චිගේ මර්සි අසුන්තා,Sinhala
416,තෙවරප්පෙරුමගේ උදයලතා,Sinhala
417,கங்கானமலாகே திஸ்னா குமாரி பிரியதர்ஷனி,Sinhala
418,ආඩිගොඩ ගමගේ තරංග ඉඳුනිල් ගමගේ,Sinhala
419,දිසානායක මුදියන්සේලාගේ චමින්ද නාමල්,Sinhala
420,கொஸ்கல்லன துரகே ரூபா ஜயந்தி,Sinhala
421,මොහම්මඩ් මිහිලාර් පාතිමා සිල්මියා,Muslim
422,செனரத் யாபா ஜயதிஸ்ஸ,Sinhala
423,விஜயகுமார் பிரதீபன்,Tamil
424,අගම්පොඩිගේ ජයරත්න,Sinhala
425,இந்துருவகே ரஞ்ஜிகா,Sinhala
426,விதான பதிரணகே சுகத் இந்திக பெரேரா,Sinhala
427,ஒலுபதகே குலவதி,Sinhala
428,බෝධිය බදුගේ දිල්රුක්ෂි ප්‍රියංකා පෙරේරා,Sinhala
429,ராஜபக்ஷ மனிக்குனம்பி சலித அகிஷன்,Sinhala
430,තිස්සකුට්ටි ආරච්චිගේ සරත්,Sinhala
431,லொக்கு ஹேவகே ஜானய ஸாமெத் நேரஞ்ஜன,Sinhala
432,தீகிரிகேவகே கருணாரத்ன,Sinhala
433,ජයකොඩි ආරච්චිගේ ස්වර්ණලතා,Sinhala
434,බන්දුලගේ චමිලා දිසානායක මැනිකේ,Sinhala
435,සෙනෙවිරත්න මුදලිගේ වීනා ජයන්තිමාලා,Sinhala
436,இபலவத்தே கெதர தொன் இந்திரஜித் சமன் குணவர்தன,Sinhala
437,තනිප්පුලිගේ නිමල් දයානන්ද,Sinhala
438,ஹேவாஅம்பேபிடியகே புஸ்ப காந்தி,Sinhala
439,வலவிட்டகங்கானமலாகே நிஷாந்தி நதீகா குணசேன,Sinhala
440,பிரியந்தா வீரக்கொடி,Sinhala
441,செம்புக்குட்டி ஆரச்சிகே தோன கீதா சுவர்ணலதா சேனாரத்ன,Sinhala
442,சல்காதுகே மாலிந்த துஷார டயஸ்,Sinhala
443,கிரிஷானி நிமேஷா பர்ணாந்து புள்ளே,Sinhala
444,அமரசிங்ஹ தஸனாயகலாகே சுஜீவா ஜீவந்தி ராஜபக்ஷ,Sinhala
445,தேவபுர ஹுனகே எரங்க ரசீக நாயனஜித்,Sinhala
446,ஹெட்டி ஆரச்சிகே நந்தா நிமல்,Sinhala
447,වග පේඩිගේ වින්සන්,Sinhala
448,හේවාදේවගේ මුනිදාස,Sinhala
449,மிசெல் டிலான் ரொசைரோ,Sinhala
450,மல்லவ ஆரச்சிகே ஜீவந்தி மாலா,Sinhala
451,ஹெட்டிஆரச்சிகே புஸ்பலால்,Sinhala
452,கவிரத்ன செமசன சில்வா,Sinhala
453,மகர மடுமேகெதர கெலும் சஞ்ஜீவ பெரேரா,Sinhala
454,தியுணுகே சந்திரதாஸ,Sinhala
455,මයිල්වාගනම් නන්දරූබන්,Tamil
456,රුප්පෙගේ සුවිනීතා ජයමිණී,Sinhala
457,කුමාරගේ දෝන නාලිකා නිල්මිණි ජයවර්ධන,Sinhala
458,එදිරච්චාරිගේ විශ්මි චමත්කා මධුරංගනී,Sinhala
459,மஞ்சநாயக ஆரச்சிகே தோன சாஞ்ஜலி குமாரி,Sinhala
460,கொடிகார ஆரச்சிகே திலக் ரோஹண கொடிகார,Sinhala
461,මීරාසාහිබ් නහීමා,Muslim
462,பல்லகே சமன்லதா புஷ்பானி நானாயக்கார,Sinhala
463,சொக்கலிங்கம் இராமன்,Tamil
464,ආඩිගේ ප්‍රියංකා මංජුලා පීරිස්,Sinhala
465,සුමුදු රණවක වීරප්පුලි,Sinhala
466,දහනායකගේ මල්ලිකා රෝහිනි පෙරේරා,Sinhala
467,காலிங்க கயானி டமிலா பிரியதர்ஷனீ,Sinhala
468,வர்ணகுலசூரிய மேரி அன்ரனட் புஸ்பலதா பர்னாந்து,Sinhala
469,வெல்லகே அன்டனி சில்வா,Sinhala
470,දොඹ ගම්මනගේ චාමනී පියංගි,Sinhala
471,කුමාරසිංහගේ සංජීව ලක්‍ෂමන් දිසානායක,Sinhala
472,ராஜா கபிரியல்,Sinhala
473,லொக்கு தாம்புகல ராலலாகே அனுர காமணி ரணசிங்ஹ,Sinhala
474,ෂරිෆ්ඩීන් අලාල්ඩීන්,Muslim
475,හීන්කෙන්ද මුදියන්සේලාගේ ඉෂාරා,Sinhala
476,ராஜபக்ஷ சானிகா ஜெயசேகர,Sinhala
477,ඩිලනි නිරෝෂා ගුඩ්ඊව්,Sinhala
478,කරඳ ගොල්ලේ ගෙදර චන්දන වසන්ත කුමාර,Sinhala
479,ஜுவான ஹென்னதிகே சமதரி ஹேமமாலி,Sinhala
480,අමීර් හම්සා ෆාතිමා ජමිනා,Muslim
481,මොහමඩ් නාලීම් මෆාස් අහමඩ්,Muslim
482,காரியவசன் ஏபா சமன் குமார,Sinhala
483,එදිරිසිංහ ආරච්චිගේ උදේනි ඉනෝකා එදිරිසිංහ,Sinhala
